Customer_ID,Age_of_Buyer,Type_of_City,Average_Order_Value,Recent_Action,Time_Spent_on_App_per_Day_minutes,Email,Most_Active_Time_of_User,Recency_days,Frequency_purchases,Monetary_spend,Email_Open_Rate,Push_CTR,Coupon_Redemption_Rate,Chat_Engagement_Rate,Top_Category,Primary_Device,Locale,CLTV,Pages_per_Session,Avg_Session_Duration_min,Product_Views,Discount_Threshold_percent,Churn_Risk,Marketing_Suggestion
CUST_100113,30,Tier 3,735,not adding to cart,62,customer113@example.com,9:00 PM - 3:00 PM,290,48,16330,0.55,0.113,0.114,0.775,Home & Kitchen,Tablet,en_US,3812.02,9.4,5.2,7,5,0.736,Browsing Behavior Email
CUST_100114,57,Tier 2,5077,cart abandonment,120,customer114@example.com,5:00 PM - 2:00 PM,61,50,7864,0.21,0.738,0.689,0.861,Sports,Tablet,fr_FR,871.61,3.6,4.9,4,5,0.57,Push Notification Reminder
CUST_100115,50,Tier 3,9978,not visiting the app,87,customer115@example.com,12:00 PM - 5:00 PM,264,44,3220,0.136,0.75,0.412,0.059,Home & Kitchen,Tablet,en_GB,3522.06,3.5,3.8,6,10,0.761,Re-engagement Push
CUST_100116,41,Tier 4,2529,not adding to cart,165,customer116@example.com,7:00 PM - 8:00 AM,325,50,3150,0.403,0.75,0.695,0.877,Health,Desktop,es_ES,2930.68,17.5,17.1,2,30,0.972,Product Suggestion Push
CUST_100117,56,Tier 3,1237,wrote a bad review,60,customer117@example.com,7:00 AM - 8:00 PM,166,19,11167,0.547,0.131,0.852,0.788,Beauty,Mobile,en_US,542.89,15.9,9.7,2,10,0.441,Proactive Chat Support
CUST_100118,16,Tier 4,3514,not visiting the app,171,customer118@example.com,5:00 AM - 5:00 AM,336,24,8304,0.082,0.665,0.649,0.052,Beauty,Desktop,en_GB,2174.69,2.7,2.8,4,20,0.078,Re-engagement Push
CUST_100119,53,Tier 2,8710,wrote a bad review,7,customer119@example.com,1:00 PM - 2:00 PM,356,9,15753,0.071,0.383,0.731,0.102,Home & Kitchen,Desktop,es_ES,728.79,15.7,15.3,3,30,0.993,Feedback Email Survey
CUST_100120,25,Tier 1,8891,cart abandonment,161,customer120@example.com,11:00 AM - 8:00 PM,110,41,5060,0.92,0.616,0.442,0.217,Electronics,Mobile,en_US,2968.39,8.3,19.3,6,10,0.248,Push Notification Reminder
CUST_100121,57,Tier 1,4265,not adding to cart,11,customer121@example.com,11:00 PM - 4:00 AM,201,19,1888,0.784,0.794,0.239,0.386,Fashion,Desktop,de_DE,401.51,17.9,1.2,6,15,0.132,Personalized Email Recommendations
CUST_100122,52,Tier 4,6186,not visiting the app,125,customer122@example.com,2:00 AM - 10:00 AM,8,17,7169,0.04,0.06,0.789,0.507,Beauty,Tablet,de_DE,3847.19,9.0,8.6,9,25,0.616,SMS Reactivation
CUST_100123,33,Tier 1,5277,cart abandonment,135,customer123@example.com,4:00 AM - 9:00 PM,201,38,2266,0.31,0.437,0.953,0.239,Fashion,Mobile,fr_FR,624.13,12.6,2.0,3,5,0.013,Discount Coupon Email
CUST_100124,24,Tier 1,2884,wrote a bad review,93,customer124@example.com,9:00 PM - 3:00 PM,65,48,8906,0.733,0.118,0.9,0.335,Health,Desktop,de_DE,366.17,14.5,12.0,2,20,0.455,Feedback Email Survey
CUST_100125,39,Tier 1,8385,not visiting the app,99,customer125@example.com,3:00 PM - 2:00 AM,117,48,16773,0.003,0.859,0.012,0.046,Home & Kitchen,Desktop,en_GB,935.86,19.2,1.7,7,10,0.322,Re-engagement Push
CUST_100126,42,Tier 3,4644,cart abandonment,151,customer126@example.com,6:00 AM - 9:00 AM,92,15,17000,0.981,0.954,0.069,0.465,Home & Kitchen,Desktop,es_ES,477.61,9.7,8.0,5,25,0.785,Push Notification Reminder
CUST_100127,55,Tier 2,7800,not adding to cart,156,customer127@example.com,8:00 AM - 12:00 AM,78,1,13536,0.024,0.542,0.636,0.693,Electronics,Desktop,en_US,3806.7,8.1,15.0,5,5,0.205,First Purchase Discount
CUST_100128,31,Tier 4,8261,cart abandonment,41,customer128@example.com,12:00 PM - 2:00 AM,119,34,13635,0.701,0.372,0.975,0.085,Electronics,Tablet,en_GB,3204.22,8.5,12.2,1,20,0.662,Discount Coupon Email
CUST_100129,24,Tier 2,4978,not adding to cart,85,customer129@example.com,7:00 PM - 6:00 PM,140,15,2547,0.944,0.136,0.77,0.109,Electronics,Mobile,fr_FR,2356.97,8.7,11.2,4,20,0.308,Personalized Email Recommendations
CUST_100130,32,Tier 1,1681,not visiting the app,180,customer130@example.com,5:00 AM - 4:00 PM,76,6,8233,0.968,0.396,0.049,0.299,Fashion,Mobile,fr_FR,4280.28,11.6,11.5,2,20,0.102,Comeback Email Offer
CUST_100131,24,Tier 1,395,cart abandonment,61,customer131@example.com,3:00 AM - 7:00 PM,352,41,2853,0.582,0.259,0.813,0.022,Electronics,Mobile,fr_FR,4056.03,2.7,17.1,6,5,0.043,VIP Exclusive Offer
CUST_100132,45,Tier 1,2952,wrote a bad review,106,customer132@example.com,8:00 AM - 7:00 PM,89,23,7135,0.908,0.275,0.446,0.149,Sports,Tablet,de_DE,1266.63,6.6,8.8,9,20,0.061,Feedback Email Survey
CUST_100133,33,Tier 4,2448,wrote a bad review,56,customer133@example.com,11:00 AM - 11:00 AM,196,46,11867,0.48,0.781,0.344,0.566,Home & Kitchen,Desktop,es_ES,940.09,7.1,5.2,5,5,0.809,Feedback Email Survey
CUST_100134,46,Tier 3,9768,not visiting the app,45,customer134@example.com,2:00 AM - 11:00 AM,137,35,1932,0.764,0.948,0.576,0.983,Health,Desktop,en_GB,921.7,12.3,16.3,6,25,0.028,Re-engagement Push
CUST_100135,38,Tier 2,9425,not visiting the app,131,customer135@example.com,9:00 PM - 3:00 PM,20,6,1940,0.233,0.219,0.526,0.001,Sports,Mobile,en_GB,1736.76,4.4,16.2,6,5,0.022,SMS Reactivation
CUST_100136,53,Tier 2,2017,not adding to cart,23,customer136@example.com,6:00 PM - 10:00 AM,173,20,10671,0.136,0.158,0.949,0.792,Health,Tablet,es_ES,912.3,19.4,14.2,10,15,0.223,First Purchase Discount
CUST_100137,53,Tier 2,6399,not adding to cart,80,customer137@example.com,3:00 AM - 12:00 AM,360,37,12931,0.851,0.771,0.567,0.182,Home & Kitchen,Tablet,en_GB,3216.25,3.0,10.4,6,30,0.078,Personalized Email Recommendations
CUST_100138,38,Tier 3,2950,cart abandonment,176,customer138@example.com,11:00 PM - 8:00 AM,136,14,8276,0.693,0.35,0.787,0.72,Electronics,Desktop,fr_FR,3676.29,19.4,17.8,8,20,0.351,Discount Coupon Email
CUST_100139,40,Tier 1,8055,not visiting the app,46,customer139@example.com,8:00 AM - 1:00 PM,11,21,8656,0.952,0.074,0.17,0.375,Beauty,Mobile,de_DE,4712.08,19.6,7.4,10,20,0.705,Comeback Email Offer
CUST_100140,43,Tier 2,7313,not visiting the app,18,customer140@example.com,2:00 PM - 4:00 AM,210,45,18257,0.722,0.73,0.265,0.282,Fashion,Mobile,en_US,1994.87,11.4,10.3,1,15,0.004,Re-engagement Push
CUST_100141,21,Tier 3,8069,not visiting the app,29,customer141@example.com,1:00 AM - 3:00 PM,42,31,3884,0.308,0.397,0.489,0.661,Electronics,Tablet,de_DE,1968.26,8.0,8.2,3,20,0.045,SMS Reactivation
CUST_100142,44,Tier 4,4515,not visiting the app,73,customer142@example.com,10:00 AM - 3:00 AM,44,43,11365,0.808,0.414,0.756,0.228,Electronics,Desktop,de_DE,2122.23,11.2,17.5,8,25,0.882,Win-back Campaign
CUST_100143,46,Tier 3,1493,wrote a bad review,13,customer143@example.com,9:00 AM - 2:00 PM,89,11,7043,0.808,0.126,0.423,0.988,Health,Mobile,en_GB,4178.84,5.9,18.3,2,5,0.388,Proactive Chat Support
CUST_100144,41,Tier 3,4725,wrote a bad review,8,customer144@example.com,12:00 PM - 2:00 PM,77,10,18666,0.588,0.758,0.94,0.925,Sports,Mobile,es_ES,4344.0,17.7,17.7,5,20,0.655,Proactive Chat Support
CUST_100145,52,Tier 4,813,not visiting the app,75,customer145@example.com,7:00 AM - 10:00 PM,20,26,10962,0.691,0.049,0.475,0.269,Home & Kitchen,Mobile,es_ES,4096.06,6.8,6.3,8,30,0.685,Comeback Email Offer
CUST_100146,30,Tier 2,5123,wrote a bad review,87,customer146@example.com,5:00 PM - 10:00 AM,97,29,7026,0.913,0.407,0.484,0.517,Home & Kitchen,Mobile,de_DE,3967.88,2.2,14.5,7,10,0.781,Manager Follow-up Call
CUST_100147,49,Tier 1,3046,not visiting the app,56,customer147@example.com,1:00 AM - 1:00 PM,26,24,6624,0.274,0.824,0.505,0.635,Electronics,Tablet,en_US,1247.59,10.3,9.5,8,25,0.551,Re-engagement Push
CUST_100148,38,Tier 2,4437,cart abandonment,77,customer148@example.com,1:00 PM - 1:00 AM,293,50,7122,0.857,0.647,0.678,0.269,Health,Tablet,en_US,4329.92,19.4,14.0,8,10,0.647,VIP Exclusive Offer
CUST_100149,54,Tier 1,3866,not adding to cart,160,customer149@example.com,5:00 PM - 7:00 PM,179,30,8357,0.218,0.302,0.521,0.624,Sports,Mobile,en_US,2581.99,13.6,17.0,6,25,0.647,Browsing Behavior Email
CUST_100150,54,Tier 3,5090,cart abandonment,128,customer150@example.com,2:00 PM - 5:00 PM,142,17,9890,0.188,0.517,0.24,0.057,Sports,Desktop,es_ES,3419.74,14.7,13.5,5,15,0.907,Push Notification Reminder
CUST_100151,41,Tier 4,778,not visiting the app,92,customer151@example.com,12:00 AM - 11:00 PM,344,23,16723,0.3,0.17,0.658,0.558,Home & Kitchen,Mobile,fr_FR,683.32,5.9,16.4,3,30,0.9,Win-back Campaign
CUST_100152,57,Tier 1,3841,not adding to cart,62,customer152@example.com,12:00 PM - 7:00 PM,191,17,19287,0.294,0.851,0.471,0.866,Sports,Tablet,de_DE,402.52,17.9,10.5,7,25,0.298,Product Suggestion Push
CUST_100153,19,Tier 2,2450,not visiting the app,92,customer153@example.com,7:00 PM - 3:00 PM,93,50,2748,0.488,0.631,0.177,0.634,Electronics,Desktop,es_ES,1086.44,15.7,11.9,3,20,0.785,Re-engagement Push
CUST_100154,21,Tier 2,7305,wrote a bad review,108,customer154@example.com,7:00 PM - 7:00 AM,20,35,6634,0.731,0.95,0.892,0.757,Sports,Mobile,en_US,3399.9,12.9,5.7,6,15,0.129,Proactive Chat Support
CUST_100155,40,Tier 3,2936,cart abandonment,16,customer155@example.com,5:00 PM - 8:00 PM,223,44,4484,0.343,0.901,0.359,0.188,Health,Mobile,en_GB,1160.39,19.7,5.0,1,25,0.505,Push Notification Reminder
CUST_100156,23,Tier 3,812,wrote a bad review,168,customer156@example.com,5:00 AM - 10:00 AM,339,7,746,0.048,0.116,0.444,0.124,Home & Kitchen,Desktop,en_GB,1067.2,14.0,1.2,7,30,0.101,Feedback Email Survey
CUST_100157,49,Tier 3,2447,wrote a bad review,31,customer157@example.com,9:00 AM - 5:00 AM,55,32,6609,0.609,0.778,0.831,0.973,Home & Kitchen,Tablet,fr_FR,1511.99,1.7,10.4,4,30,0.933,Proactive Chat Support
CUST_100158,37,Tier 2,244,cart abandonment,176,customer158@example.com,2:00 AM - 10:00 PM,77,6,16867,0.075,0.724,0.905,0.644,Health,Desktop,es_ES,2348.17,2.9,4.3,1,15,0.36,Discount Coupon Email
CUST_100159,36,Tier 4,2098,cart abandonment,16,customer159@example.com,1:00 AM - 11:00 AM,169,23,14443,0.955,0.268,0.733,0.373,Home & Kitchen,Mobile,en_US,2033.85,19.3,6.2,7,30,0.851,Discount Coupon Email
CUST_100160,42,Tier 2,2052,not visiting the app,20,customer160@example.com,3:00 AM - 7:00 PM,292,44,14457,0.181,0.38,0.359,0.029,Beauty,Tablet,en_GB,2441.24,10.3,17.9,8,5,0.063,SMS Reactivation
CUST_100161,57,Tier 3,402,not visiting the app,176,customer161@example.com,6:00 AM - 7:00 AM,247,23,12711,0.149,0.826,0.892,0.613,Electronics,Tablet,en_GB,2552.56,9.9,10.4,3,5,0.751,Re-engagement Push
CUST_100162,36,Tier 2,5621,not adding to cart,17,customer162@example.com,9:00 AM - 9:00 PM,207,16,2683,0.459,0.801,0.448,0.857,Health,Desktop,en_US,4904.32,15.2,1.3,7,20,0.036,Product Suggestion Push
CUST_100163,51,Tier 1,1689,not adding to cart,135,customer163@example.com,9:00 AM - 11:00 PM,175,24,1878,0.817,0.844,0.332,0.767,Sports,Desktop,es_ES,3593.77,3.2,15.4,4,5,0.341,Personalized Email Recommendations
CUST_100164,56,Tier 3,9173,not adding to cart,32,customer164@example.com,1:00 AM - 8:00 AM,210,7,8432,0.611,0.188,0.93,0.393,Health,Mobile,es_ES,583.44,8.9,18.6,10,5,0.772,First Purchase Discount
CUST_100165,44,Tier 4,9855,not visiting the app,132,customer165@example.com,1:00 AM - 9:00 PM,300,31,16757,0.781,0.91,0.692,0.174,Fashion,Mobile,fr_FR,3304.73,12.5,7.1,7,20,0.98,Win-back Campaign
CUST_100166,31,Tier 3,6718,not adding to cart,80,customer166@example.com,8:00 AM - 3:00 PM,309,45,16886,0.299,0.701,0.861,0.712,Sports,Tablet,en_GB,1044.4,12.9,6.5,6,30,0.133,Product Suggestion Push
CUST_100167,57,Tier 2,8455,not adding to cart,34,customer167@example.com,6:00 PM - 10:00 PM,346,48,17594,0.286,0.847,0.808,0.523,Electronics,Desktop,en_GB,312.67,2.1,6.1,3,15,0.683,Product Suggestion Push
CUST_100168,25,Tier 1,5035,not visiting the app,143,customer168@example.com,1:00 PM - 8:00 AM,316,44,18511,0.865,0.742,0.561,0.238,Beauty,Desktop,en_US,4636.1,8.4,19.2,6,25,0.054,VIP Exclusive Offer
CUST_100169,32,Tier 2,7459,not visiting the app,167,customer169@example.com,12:00 PM - 10:00 AM,100,19,14806,0.177,0.683,0.187,0.174,Sports,Mobile,fr_FR,251.14,6.3,6.0,3,25,0.846,Win-back Campaign
CUST_100170,16,Tier 3,7840,not visiting the app,15,customer170@example.com,3:00 PM - 10:00 AM,321,40,9968,0.491,0.573,0.358,0.784,Home & Kitchen,Tablet,en_GB,4787.09,10.9,15.9,3,20,0.543,VIP Exclusive Offer
CUST_100171,41,Tier 1,5924,not visiting the app,59,customer171@example.com,11:00 PM - 6:00 PM,151,14,17483,0.475,0.561,0.752,0.649,Electronics,Tablet,es_ES,2256.05,18.2,12.7,10,10,0.959,Win-back Campaign
CUST_100172,36,Tier 4,2057,wrote a bad review,70,customer172@example.com,9:00 PM - 1:00 PM,264,33,14700,0.487,0.296,0.652,0.32,Electronics,Mobile,en_GB,4859.56,15.7,11.1,2,10,0.67,Personal Apology Email
CUST_100173,29,Tier 4,1902,not visiting the app,142,customer173@example.com,12:00 PM - 11:00 AM,352,10,878,0.459,0.332,0.088,0.054,Home & Kitchen,Tablet,en_US,2896.06,5.3,5.9,7,20,0.63,SMS Reactivation
CUST_100174,43,Tier 3,476,wrote a bad review,177,customer174@example.com,2:00 AM - 11:00 AM,300,3,2478,0.358,0.503,0.29,0.686,Sports,Mobile,es_ES,3838.11,9.3,8.5,1,20,0.156,Manager Follow-up Call
CUST_100175,30,Tier 2,6606,not adding to cart,167,customer175@example.com,3:00 PM - 11:00 PM,6,36,18288,0.141,0.042,0.573,0.394,Sports,Mobile,es_ES,1089.76,15.1,14.8,4,20,0.906,Browsing Behavior Email
CUST_100176,48,Tier 2,2837,not visiting the app,61,customer176@example.com,10:00 PM - 4:00 AM,93,43,18689,0.852,0.851,0.932,0.994,Health,Tablet,de_DE,412.07,13.8,5.8,4,30,0.581,Re-engagement Push
CUST_100177,37,Tier 3,2300,not visiting the app,30,customer177@example.com,5:00 AM - 4:00 PM,249,29,10859,0.616,0.306,0.584,0.566,Home & Kitchen,Desktop,fr_FR,884.77,7.0,15.9,7,15,0.84,Win-back Campaign
CUST_100178,24,Tier 3,8063,wrote a bad review,119,customer178@example.com,6:00 PM - 8:00 AM,90,42,19977,0.082,0.281,0.826,0.891,Fashion,Desktop,en_US,3650.76,17.9,17.1,1,25,0.579,Proactive Chat Support
CUST_100179,53,Tier 2,800,not adding to cart,144,customer179@example.com,9:00 PM - 11:00 AM,188,26,7417,0.891,0.59,0.857,0.134,Sports,Tablet,en_US,2014.09,10.5,13.6,10,30,0.166,Personalized Email Recommendations
CUST_100180,48,Tier 2,7510,not visiting the app,50,customer180@example.com,10:00 AM - 12:00 PM,184,3,7270,0.761,0.232,0.264,0.234,Beauty,Mobile,de_DE,4543.24,7.9,9.9,8,5,0.04,Comeback Email Offer
CUST_100181,57,Tier 3,1891,not adding to cart,72,customer181@example.com,10:00 AM - 7:00 PM,188,38,2650,0.517,0.376,0.907,0.516,Home & Kitchen,Desktop,fr_FR,3973.65,17.9,1.1,3,20,0.166,First Purchase Discount
CUST_100182,20,Tier 3,3665,not visiting the app,52,customer182@example.com,3:00 PM - 10:00 AM,339,15,13686,0.811,0.72,0.482,0.479,Fashion,Tablet,en_GB,3253.93,8.8,5.6,3,25,0.592,Re-engagement Push
CUST_100183,24,Tier 1,9576,not visiting the app,19,customer183@example.com,3:00 PM - 3:00 PM,307,37,710,0.879,0.728,0.821,0.947,Fashion,Desktop,de_DE,4964.24,17.5,4.2,7,25,0.143,VIP Exclusive Offer
CUST_100184,53,Tier 2,8569,not adding to cart,47,customer184@example.com,12:00 PM - 8:00 AM,118,25,12730,0.132,0.017,0.523,0.909,Beauty,Desktop,en_GB,3047.28,4.4,18.1,10,5,0.878,Browsing Behavior Email
CUST_100185,50,Tier 1,1726,wrote a bad review,173,customer185@example.com,3:00 AM - 11:00 PM,268,27,12236,0.875,0.698,0.429,0.938,Health,Desktop,es_ES,2965.79,15.1,15.5,10,5,0.425,Proactive Chat Support
CUST_100186,32,Tier 4,4009,cart abandonment,77,customer186@example.com,10:00 PM - 5:00 AM,3,46,333,0.578,0.118,0.007,0.655,Beauty,Desktop,fr_FR,1843.24,3.9,13.4,5,15,0.855,Abandoned Cart Email
CUST_100187,43,Tier 3,4714,wrote a bad review,57,customer187@example.com,7:00 PM - 3:00 PM,287,36,15951,0.254,0.307,0.344,0.705,Beauty,Mobile,en_US,3751.68,9.5,14.3,3,5,0.214,Proactive Chat Support
CUST_100188,41,Tier 3,9220,cart abandonment,46,customer188@example.com,7:00 AM - 2:00 AM,242,39,14366,0.088,0.263,0.371,0.609,Beauty,Desktop,fr_FR,3089.13,10.9,14.5,10,5,0.946,Abandoned Cart Email
CUST_100189,27,Tier 4,7392,cart abandonment,56,customer189@example.com,11:00 PM - 4:00 AM,307,33,17002,0.698,0.615,0.674,0.36,Beauty,Mobile,en_GB,479.87,6.2,8.6,7,20,0.586,Push Notification Reminder
CUST_100190,49,Tier 1,1324,cart abandonment,145,customer190@example.com,5:00 PM - 6:00 PM,116,39,6474,0.455,0.404,0.005,0.175,Sports,Mobile,de_DE,408.31,6.6,19.0,9,15,0.876,Abandoned Cart Email
CUST_100191,52,Tier 3,7454,wrote a bad review,149,customer191@example.com,8:00 AM - 6:00 PM,349,30,19329,0.862,0.482,0.258,0.383,Fashion,Tablet,en_GB,4010.8,8.8,7.7,9,5,0.701,Manager Follow-up Call
CUST_100192,32,Tier 2,4906,cart abandonment,107,customer192@example.com,11:00 PM - 2:00 AM,244,21,11684,0.219,0.574,0.183,0.746,Fashion,Desktop,en_GB,1212.56,5.6,6.0,4,10,0.835,Push Notification Reminder
CUST_100193,55,Tier 3,2755,cart abandonment,35,customer193@example.com,2:00 PM - 10:00 AM,278,3,15903,0.371,0.315,0.898,0.881,Sports,Desktop,fr_FR,955.22,15.5,10.7,7,10,0.75,Discount Coupon Email
CUST_100194,24,Tier 1,8813,wrote a bad review,127,customer194@example.com,9:00 AM - 9:00 PM,202,44,5827,0.457,0.12,0.518,0.316,Electronics,Mobile,en_GB,1928.17,2.9,7.9,5,10,0.549,Feedback Email Survey
CUST_100195,31,Tier 3,7922,not adding to cart,98,customer195@example.com,3:00 PM - 7:00 AM,215,45,12299,0.365,0.401,0.451,0.571,Sports,Tablet,en_GB,4080.24,14.7,16.3,9,20,0.856,VIP Retention Call
CUST_100196,28,Tier 2,2650,wrote a bad review,7,customer196@example.com,3:00 PM - 8:00 AM,323,34,17597,0.721,0.785,0.3,0.562,Sports,Mobile,fr_FR,539.93,4.1,5.1,5,20,0.839,Feedback Email Survey
CUST_100197,22,Tier 4,5683,not adding to cart,97,customer197@example.com,6:00 PM - 6:00 AM,211,8,11604,0.867,0.963,0.199,0.576,Beauty,Tablet,en_GB,4897.9,6.4,7.2,9,20,0.775,Personalized Email Recommendations
CUST_100198,44,Tier 1,6443,not adding to cart,123,customer198@example.com,11:00 AM - 3:00 PM,216,41,18831,0.405,0.907,0.079,0.344,Home & Kitchen,Desktop,es_ES,3566.65,12.5,8.5,8,15,0.748,Product Suggestion Push
CUST_100199,49,Tier 4,6982,not visiting the app,52,customer199@example.com,1:00 AM - 12:00 AM,339,17,2723,0.211,0.397,0.096,0.937,Health,Tablet,en_US,180.51,8.5,15.5,2,5,0.262,SMS Reactivation
CUST_100200,25,Tier 1,6587,not adding to cart,63,customer200@example.com,4:00 PM - 8:00 AM,68,34,5690,0.029,0.664,0.86,0.325,Health,Desktop,de_DE,4677.54,11.4,3.6,9,10,0.591,VIP Exclusive Offer
CUST_100201,45,Tier 4,8776,not adding to cart,93,customer201@example.com,8:00 AM - 2:00 PM,158,24,13607,0.26,0.304,0.0,0.815,Fashion,Desktop,es_ES,2372.53,1.2,18.5,8,15,0.009,Browsing Behavior Email
CUST_100202,43,Tier 3,9981,not visiting the app,6,customer202@example.com,9:00 PM - 4:00 PM,288,28,13035,0.25,0.715,0.646,0.828,Fashion,Desktop,en_US,2140.08,5.6,15.5,10,30,0.685,Re-engagement Push
CUST_100203,34,Tier 3,6965,not visiting the app,22,customer203@example.com,3:00 AM - 5:00 AM,327,30,14936,0.272,0.623,0.188,0.019,Electronics,Tablet,en_US,970.39,2.9,6.1,8,30,0.008,Re-engagement Push
CUST_100204,21,Tier 2,441,wrote a bad review,60,customer204@example.com,6:00 PM - 5:00 PM,191,30,1139,0.33,0.844,0.952,0.056,Health,Mobile,de_DE,2377.23,4.7,17.0,7,5,0.122,Manager Follow-up Call
CUST_100205,31,Tier 4,7457,not visiting the app,13,customer205@example.com,4:00 PM - 12:00 AM,267,43,6930,0.473,0.681,0.312,0.323,Beauty,Tablet,en_US,3736.39,11.4,3.3,8,30,0.299,Re-engagement Push
CUST_100206,39,Tier 1,3768,cart abandonment,65,customer206@example.com,11:00 PM - 6:00 AM,86,18,19259,0.12,0.789,0.009,0.042,Beauty,Desktop,de_DE,817.21,15.6,5.7,8,5,0.686,Push Notification Reminder
CUST_100207,37,Tier 1,1179,not adding to cart,170,customer207@example.com,3:00 AM - 3:00 PM,120,21,18396,0.789,0.757,0.806,0.439,Fashion,Mobile,fr_FR,1822.93,3.6,18.1,8,30,0.438,Personalized Email Recommendations
CUST_100208,34,Tier 4,3309,not visiting the app,144,customer208@example.com,6:00 PM - 12:00 PM,141,39,18270,0.16,0.531,0.449,0.819,Sports,Desktop,fr_FR,53.56,13.1,8.2,3,5,0.62,SMS Reactivation
CUST_100209,39,Tier 2,5454,cart abandonment,173,customer209@example.com,9:00 PM - 4:00 PM,283,10,9377,0.323,0.641,0.11,0.523,Electronics,Mobile,en_GB,934.26,1.6,3.0,4,5,0.032,Push Notification Reminder
CUST_100210,57,Tier 4,8226,not adding to cart,17,customer210@example.com,6:00 AM - 10:00 AM,7,14,16202,0.928,0.832,0.468,0.639,Home & Kitchen,Tablet,fr_FR,4119.03,16.1,2.1,10,15,0.529,Personalized Email Recommendations
CUST_100211,20,Tier 3,1476,not visiting the app,137,customer211@example.com,2:00 AM - 12:00 AM,273,25,6308,0.193,0.657,0.57,0.948,Sports,Tablet,de_DE,2105.16,3.0,13.1,6,30,0.459,Re-engagement Push
CUST_100212,58,Tier 4,1905,not visiting the app,51,customer212@example.com,9:00 PM - 9:00 PM,337,11,17594,0.998,0.443,0.352,0.315,Home & Kitchen,Desktop,fr_FR,3832.71,9.2,14.8,10,10,0.563,Comeback Email Offer
CUST_100213,29,Tier 4,9215,not adding to cart,97,customer213@example.com,8:00 PM - 7:00 AM,18,19,19621,0.016,0.135,0.89,0.007,Fashion,Mobile,es_ES,157.42,16.6,14.1,5,25,0.511,First Purchase Discount
CUST_100214,52,Tier 2,1744,cart abandonment,122,customer214@example.com,6:00 AM - 3:00 PM,188,38,8287,0.233,0.811,0.092,0.4,Fashion,Tablet,en_US,3631.72,16.1,4.3,10,5,0.595,Push Notification Reminder
CUST_100215,35,Tier 1,9641,wrote a bad review,25,customer215@example.com,1:00 PM - 6:00 PM,214,8,7529,0.748,0.849,0.929,0.634,Beauty,Desktop,en_US,1558.68,1.8,11.3,3,15,0.502,Feedback Email Survey
CUST_100216,30,Tier 2,1027,wrote a bad review,119,customer216@example.com,10:00 AM - 4:00 PM,149,26,4950,0.132,0.083,0.571,0.049,Health,Desktop,en_US,2022.71,9.3,14.3,3,20,0.559,Manager Follow-up Call
CUST_100217,47,Tier 4,9560,not visiting the app,148,customer217@example.com,10:00 AM - 4:00 AM,137,50,14192,0.323,0.924,0.09,0.672,Health,Desktop,es_ES,992.92,7.5,13.5,5,10,0.988,Win-back Campaign
CUST_100218,55,Tier 4,2589,wrote a bad review,16,customer218@example.com,4:00 AM - 11:00 PM,80,49,2911,0.112,0.055,0.949,0.927,Home & Kitchen,Mobile,es_ES,3484.29,3.1,9.6,1,15,0.209,Proactive Chat Support
CUST_100219,50,Tier 2,3539,not adding to cart,145,customer219@example.com,8:00 AM - 12:00 AM,193,38,17362,0.043,0.17,0.284,0.789,Sports,Desktop,en_US,2351.56,19.0,2.3,5,30,0.852,Browsing Behavior Email
CUST_100220,58,Tier 3,1967,cart abandonment,79,customer220@example.com,11:00 PM - 4:00 PM,261,46,3363,0.904,0.485,0.597,0.088,Fashion,Tablet,fr_FR,2825.4,14.5,1.8,9,15,0.334,Abandoned Cart Email
CUST_100221,41,Tier 2,501,not adding to cart,180,customer221@example.com,6:00 PM - 11:00 PM,121,33,9139,0.812,0.626,0.879,0.89,Electronics,Tablet,es_ES,1166.63,7.5,8.5,3,5,0.73,Personalized Email Recommendations
CUST_100222,49,Tier 2,7037,not visiting the app,151,customer222@example.com,3:00 PM - 5:00 PM,230,35,4417,0.207,0.139,0.541,0.8,Fashion,Desktop,de_DE,4552.34,9.2,18.3,3,30,0.933,VIP Retention Call
